X,Y,NAZEV,ULICE_x,OBEC_x,ICOFIR,FIRMA40A
14.52630841984721,50.740591133877643,,86,Skalice u České Lípy,49867474,Cong Thuan Pham
14.193771507085565,50.399448468689478,,16,Přestavlky,28187253,Cong Tuan Nguyen
18.437718173000349,49.876626962403328,Družstevní dům Orel,F. S. Tůmy 1200,Orlová,32387,"Coop Beskydy, spotřební družstvo"
18.387508629695944,49.83388050835871,Provozovna 351,Březinská 1721,Petřvald,32387,"Coop Beskydy, spotřební družstvo"
18.463133940568571,49.894329443662919,,301,Dětmarovice,32387,"Coop Beskydy, spotřební družstvo"
18.369852504024198,49.64496418572903,,421,Baška,32387,"Coop Beskydy, spotřební družstvo"
18.542728789446766,49.6816109357108,,336,Hnojník,32387,"Coop Beskydy, spotřební družstvo"
18.316790275064434,49.63622009865221,,265,Palkovice,32387,"Coop Beskydy, spotřební družstvo"
18.467938101928713,49.621739146134949,,206,Raškovice,32387,"Coop Beskydy, spotřební družstvo"
18.292825603102315,49.732659599787333,,Nádražní 146,Paskov,32387,"Coop Beskydy, spotřební družstvo"
18.60895329060472,49.747635875074707,,Slezská 1730,Český Těšín,32387,"Coop Beskydy, spotřební družstvo"
18.515339528505649,49.600715178497779,,165,Morávka,32387,"Coop Beskydy, spotřební družstvo"
18.313066487535956,49.550339838830901,,715,Čeladná,32387,"Coop Beskydy, spotřební družstvo"
18.546195400095979,49.899482714988913,,273,Petrovice u Karviné,32387,"Coop Beskydy, spotřební družstvo"
18.542811523868274,49.760898954465517,,Ostravská 68,Český Těšín,32387,"Coop Beskydy, spotřební družstvo"
18.213240375605636,49.622885620267759,,2,Hukvaldy,32387,"Coop Beskydy, spotřební družstvo"
18.357083398059032,49.679714206449148,,tř. T. G. Masaryka 1101,Frýdek-Místek,32387,"Coop Beskydy, spotřební družstvo"
18.432109758131041,49.468039447505198,,282,Staré Hamry,32387,"Coop Beskydy, spotřební družstvo"
18.53598017720897,49.679162258010052,,125,Hnojník,32387,"Coop Beskydy, spotřební družstvo"
18.333782925649285,49.520579404816644,,460,Čeladná,32387,"Coop Beskydy, spotřební družstvo"
18.335086491824168,49.686305218779957,,Selská 211,Sviadnov,32387,"Coop Beskydy, spotřební družstvo"
18.353785722640115,49.562415334846825,,72,Ostravice,32387,"Coop Beskydy, spotřební družstvo"
18.624337827996126,49.730072180497764,,Nová Tovární 85,Český Těšín,32387,"Coop Beskydy, spotřební družstvo"
18.489029035456682,49.901005498252268,,244,Petrovice u Karviné,32387,"Coop Beskydy, spotřební družstvo"
18.34444935666059,49.672449453342502,,Frýdlantská 150,Frýdek-Místek,32387,"Coop Beskydy, spotřební družstvo"
18.257377854485373,49.593140212886311,,640,Kozlovice,32387,"Coop Beskydy, spotřební družstvo"
18.379894419892771,49.549472932394387,,581,Ostravice,32387,"Coop Beskydy, spotřební družstvo"
18.649958787923399,49.661150197449352,,632,Třinec,32387,"Coop Beskydy, spotřební družstvo"
18.456143527587244,49.729279916560898,,156,Soběšovice,32387,"Coop Beskydy, spotřební družstvo"
18.452780832124528,49.637358129275313,,255,Vyšní Lhoty,32387,"Coop Beskydy, spotřební družstvo"
18.414481783728441,49.67028328208572,,173,Dobrá,32387,"Coop Beskydy, spotřební družstvo"
18.334797026045699,49.685774981938486,,Selská 139,Sviadnov,32387,"Coop Beskydy, spotřební družstvo"
18.481362958026942,49.712527545521887,,218,Dolní Domaslavice,32387,"Coop Beskydy, spotřební družstvo"
18.543538228297635,49.760491160354171,,Ostravská 113,Český Těšín,32387,"Coop Beskydy, spotřební družstvo"
18.538783798246843,49.809379548275764,,1041,Stonava,32387,"Coop Beskydy, spotřební družstvo"
18.484876162542687,49.610992873014361,,401,Raškovice,32387,"Coop Beskydy, spotřební družstvo"
18.759695718944869,49.586724175645905,,288,Návsí,32387,"Coop Beskydy, spotřební družstvo"
18.279775441703919,49.65876079637048,,Pod Kabáticí 200,Frýdek-Místek,32387,"Coop Beskydy, spotřební družstvo"
18.408932654081507,49.744627148763634,,120,Horní Bludovice,32387,"Coop Beskydy, spotřební družstvo"
18.306880024548221,49.7712753018996,,Frýdecká 1094,Vratimov,32387,"Coop Beskydy, spotřební družstvo"
18.652602282906649,49.69486108405701,,Těšínská 617,Třinec,32387,"Coop Beskydy, spotřební družstvo"
18.476721398500437,49.616658295658112,,369,Raškovice,32387,"Coop Beskydy, spotřební družstvo"
13.951118427488026,49.910891455195859,,72,Zdice,31747,"Coop Hořovice, družstvo"
13.732283447868406,49.788818336717306,,Vojtěšská 32,Mýto,31747,"Coop Hořovice, družstvo"
13.579644559976057,49.826545420755302,,229,Břasy,31747,"Coop Hořovice, družstvo"
13.86743596195857,49.897439239021935,,166,Bzová,31747,"Coop Hořovice, družstvo"
13.996197004645698,49.832694325061055,,Plešivecká 122,Lhotka,31747,"Coop Hořovice, družstvo"
13.968385020503796,49.962148655958259,,Dolejší 199,Hudlice,31747,"Coop Hořovice, družstvo"
13.883883114006787,49.848551470256631,,34,Tlustice,31747,"Coop Hořovice, družstvo"
14.048080726514183,49.987930538285561,,Na Břasích 58,Hýskov,31747,"Coop Hořovice, družstvo"
13.982491261718485,49.85324636260021,,78,Lochovice,31747,"Coop Hořovice, družstvo"
13.856699470473279,49.81865815135896,,202,Osek,31747,"Coop Hořovice, družstvo"
13.722469153517094,50.102419812841809,,Kuštova 1769,Rakovník,31747,"Coop Hořovice, družstvo"
13.557544047328536,49.843096777568334,,102,Břasy,31747,"Coop Hořovice, družstvo"
13.912362752151791,49.815180202050549,,211,Podluhy,31747,"Coop Hořovice, družstvo"
14.002602404438303,49.999720257544148,,Křivoklátská 71,Nižbor,31747,"Coop Hořovice, družstvo"
14.150799054699569,49.903740836527703,,Nádražní 365,Liteň,31747,"Coop Hořovice, družstvo"
13.980082741867411,49.778887928733688,,Zborovská 357,Jince,31747,"Coop Hořovice, družstvo"
13.980178335027276,49.915763178381056,,Žižkova 91,Zdice,31747,"Coop Hořovice, družstvo"
13.756346149539935,49.735975970076133,,580,Strašice,31747,"Coop Hořovice, družstvo"
14.150600141623217,50.011435893921615,,155,Chrustenice,31747,"Coop Hořovice, družstvo"
14.082464743831295,49.846311950963909,,2,Osov,31747,"Coop Hořovice, družstvo"
14.064656307888754,49.967635010635014,,Bezručova 1451,Beroun,31747,"Coop Hořovice, družstvo"
14.512531617452536,49.967593049626942,,Zbraslavská 68,Jesenice,31747,"Coop Hořovice, družstvo"
14.104773405504607,49.872718933356779,,92,Všeradice,31747,"Coop Hořovice, družstvo"
13.998298464899415,49.872158429718013,,175,Libomyšl,31747,"Coop Hořovice, družstvo"
13.89003058519253,49.875468179904267,,Loškovská 375,Žebrák,31747,"Coop Hořovice, družstvo"
13.84182446668134,49.767223000702117,,237,Zaječov,31747,"Coop Hořovice, družstvo"
13.835506729313693,49.849923421067977,,nám.Kapitána Kučery 20,Cerhovice,31747,"Coop Hořovice, družstvo"
13.976287644139306,49.961115884510619,,183,Hudlice,31747,"Coop Hořovice, družstvo"
13.860310730735122,49.842533920916935,,45,Záluží,31747,"Coop Hořovice, družstvo"
13.800962800810513,49.831241905823326,,4,Újezd,31747,"Coop Hořovice, družstvo"
13.647860260153921,49.711369912360844,,1. máje 175,Hrádek,31747,"Coop Hořovice, družstvo"
13.583654772329064,49.736679480942094,,Tymákovská 612,Rokycany,31747,"Coop Hořovice, družstvo"
13.691090412237669,49.774917800659857,,21,Holoubkov,31747,"Coop Hořovice, družstvo"
13.847812893675053,49.762012831164313,,152,Zaječov,31747,"Coop Hořovice, družstvo"
13.851741855776817,49.954344899770099,,U radnice 257,Broumy,31747,"Coop Hořovice, družstvo"
13.938203860761851,49.828187870994093,,52,Rpety,31747,"Coop Hořovice, družstvo"
14.208910988763702,49.917984476223907,,Na Návsi 7,Zadní Třebaň,31747,"Coop Hořovice, družstvo"
13.591088270497107,49.778096499152475,COOP,55,Osek,31747,"Coop Hořovice, družstvo"
14.140806905260016,49.872474089075048,,5,Skuhrov,31747,"Coop Hořovice, družstvo"
13.624102221724344,49.775978452016098,,210,Volduchy,31747,"Coop Hořovice, družstvo"
13.857055313317597,49.806243179873711,,nám. Míru 441,Komárov,31747,"Coop Hořovice, družstvo"
13.979221570451863,49.785281377451845,,Jana Žižky 390,Jince,31747,"Coop Hořovice, družstvo"
13.83865545602622,49.864381518655506,,85,Drozdov,31747,"Coop Hořovice, družstvo"
13.976878684926676,49.849995403840204,,63,Lochovice,31747,"Coop Hořovice, družstvo"
13.976196552013954,49.961154658577847,,Jungmannova 31,Hudlice,31747,"Coop Hořovice, družstvo"
13.514787859220043,49.748054019245558,,Hlavní 107,Ejpovice,31747,"Coop Hořovice, družstvo"
14.063778878691492,49.883011453197064,,42,Bykoš,31747,"Coop Hořovice, družstvo"
13.842778330928681,49.770624751476539,,151,Zaječov,31747,"Coop Hořovice, družstvo"
13.982553069330194,49.899417544742882,,203,Chodouň,31747,"Coop Hořovice, družstvo"
14.103810404415606,49.855779250834665,,66,Vižina,31747,"Coop Hořovice, družstvo"
13.977653614973509,49.912795713983243,,Husova 964,Zdice,31747,"Coop Hořovice, družstvo"
14.045751402057276,49.825966396637902,,Tyršovo náměstí 503,Hostomice,31747,"Coop Hořovice, družstvo"
13.921664392659185,49.902722252958142,,138,Hředle,31747,"Coop Hořovice, družstvo"
14.128797569149004,49.983400764826911,,Školní 280,Vráž,31747,"Coop Hořovice, družstvo"
13.836108202888695,49.847087595054205,,Ackermanova 173,Cerhovice,31747,"Coop Hořovice, družstvo"
14.036520799458392,49.852342874647846,,Náměstí 4,Neumětely,31747,"Coop Hořovice, družstvo"
14.022576294763414,49.841033101580294,,83,Hostomice,31747,"Coop Hořovice, družstvo"
13.809151536061782,49.779115918280823,,111,Olešná,31747,"Coop Hořovice, družstvo"
13.95665375334594,49.882105028720567,,133,Stašov,31747,"Coop Hořovice, družstvo"
14.035468772181927,49.907267150016168,,Sídliště 184,Tmaň,31747,"Coop Hořovice, družstvo"
13.893555552704273,49.872821302917401,,Tovární 35,Žebrák,31747,"Coop Hořovice, družstvo"
14.152426915588741,50.004240311708102,,165,Chrustenice,31747,"Coop Hořovice, družstvo"
13.882872710823841,49.904500549827837,,102,Březová,31747,"Coop Hořovice, družstvo"
13.772858251908572,49.859953103802262,,Majerové 44,Zbiroh,31747,"Coop Hořovice, družstvo"
13.932429584380213,49.865954474190687,,49,Praskolesy,31747,"Coop Hořovice, družstvo"
13.854467471980154,49.809961029618783,,Pionýrů 521,Komárov,31747,"Coop Hořovice, družstvo"
13.875772185115798,49.943759634565936,,223,Kublov,31747,"Coop Hořovice, družstvo"
13.836108202888695,49.847087595054205,,173,Cerhovice,31747,"Coop Hořovice, družstvo"
14.058734212877877,49.895126022391594,,161,Suchomasty,31747,"Coop Hořovice, družstvo"
14.83021635289891,50.49119644060216,,Na Výsluní 1010,Bělá pod Bezdězem,31798,"Coop Mnichovo Hradiště, družstvo"
14.712064712396055,50.700915119196239,,106,Brniště,31798,"Coop Mnichovo Hradiště, družstvo"
14.970063233346377,50.499223380600746,,5. května 184,Mnichovo Hradiště,31798,"Coop Mnichovo Hradiště, družstvo"
14.780295613478314,50.277172228523241,,19,Kochánky,31798,"Coop Mnichovo Hradiště, družstvo"
14.969097601532257,50.42662354073412,,29,Plazy,31798,"Coop Mnichovo Hradiště, družstvo"
14.801660944835819,50.337895488502717,,Husovo náměstí 183,Chotětov,31798,"Coop Mnichovo Hradiště, družstvo"
14.994844653125803,50.411016161885009,,55,Židněves,31798,"Coop Mnichovo Hradiště, družstvo"
15.080868808649807,50.577523741824123,,15,Příšovice,31798,"Coop Mnichovo Hradiště, družstvo"
15.05466967189829,50.419911442434469,,127,Dlouhá Lhota,31798,"Coop Mnichovo Hradiště, družstvo"
14.885412373118653,50.400825575497358,,194,Mladá Boleslav,31798,"Coop Mnichovo Hradiště, družstvo"
14.977942241042552,50.52332440814866,,Turnovská 21,Mnichovo Hradiště,31798,"Coop Mnichovo Hradiště, družstvo"
14.936048736857817,50.480923550150521,,Mírové náměstí 10,Bakov nad Jizerou,31798,"Coop Mnichovo Hradiště, družstvo"
14.961582586579844,50.365920149051192,,Husova ulice 319,Dobrovice,31798,"Coop Mnichovo Hradiště, družstvo"
14.940455341777405,50.475542795358017,,Na Výsluní 980,Bakov nad Jizerou,31798,"Coop Mnichovo Hradiště, družstvo"
14.885851063256448,50.413146401084688,,Vodárenská 162,Mladá Boleslav,31798,"Coop Mnichovo Hradiště, družstvo"
14.839785148738356,50.447087178427395,,37,Bukovno,31798,"Coop Mnichovo Hradiště, družstvo"
15.075855113381081,50.413756861695887,,73,Petkovy,31798,"Coop Mnichovo Hradiště, družstvo"
14.940035345909351,50.475240171728942,,Na Výsluní 905,Bakov nad Jizerou,31798,"Coop Mnichovo Hradiště, družstvo"
14.906050226562764,50.431246643184437,,Na Radouči 1120,Mladá Boleslav,31798,"Coop Mnichovo Hradiště, družstvo"
14.935848250217939,50.322962163105842,,Boleslavská 33,Luštěnice,31798,"Coop Mnichovo Hradiště, družstvo"
15.037985452473281,50.490922329589601,,Hradišťská 194,Kněžmost,31798,"Coop Mnichovo Hradiště, družstvo"
14.851783958951568,50.368513494771179,,48,Jizerní Vtelno,31798,"Coop Mnichovo Hradiště, družstvo"
14.97306304404378,50.52253469943215,,Masarykovo náměstí 1142,Mnichovo Hradiště,31798,"Coop Mnichovo Hradiště, družstvo"
14.97286190606526,50.518829684243101,,Víta Nejedlého 274,Mnichovo Hradiště,31798,"Coop Mnichovo Hradiště, družstvo"
15.06853529716903,50.554949401730383,,179,Žďár,31798,"Coop Mnichovo Hradiště, družstvo"
15.127020706278417,50.438900994787062,,nám. T. G. Masaryka 142,Dolní Bousov,31798,"Coop Mnichovo Hradiště, družstvo"
14.939115545244947,50.479431585620134,,Husova 162,Bakov nad Jizerou,31798,"Coop Mnichovo Hradiště, družstvo"
14.76137572241489,50.427424627374009,,74,Skalsko,31798,"Coop Mnichovo Hradiště, družstvo"
14.777038317997212,50.445783408677038,,nám. Budovatelů 43,Katusice,31798,"Coop Mnichovo Hradiště, družstvo"
14.867417836498479,50.330604422114341,,Dobrovická 377,Brodce,31798,"Coop Mnichovo Hradiště, družstvo"
14.944331099458308,50.527111079739946,,158,Klášter Hradiště nad Jizerou,31798,"Coop Mnichovo Hradiště, družstvo"
17.257769349889443,49.174179503582913,prodejna č. 744,102,Cetechovice,32115,Coop družstvo HB
17.629956801638841,49.371298505726386,prodejna č. 746,121,Bystřice pod Hostýnem,32115,Coop družstvo HB
17.645513143640965,49.361107352007537,prodejna č. 748,100,Chomýž,32115,Coop družstvo HB
17.131887545873084,49.092753014336679,prodejna č. 751,8,Koryčany,32115,Coop družstvo HB
17.26674670793107,49.259411014166751,prodejna č. 753,23,Zborovice,32115,Coop družstvo HB
17.285754547082249,49.469564482922664,prodejna č. 754,398,Věrovany,32115,Coop družstvo HB
17.165083503208184,49.203533099130134,prodejna č. 755,58,Nítkovice,32115,Coop družstvo HB
17.565183657059354,49.37953023495556,prodejna č. 756,12,Pacetluky,32115,Coop družstvo HB
17.358982356083388,49.318214232988808,prodejna č. 757,63,Kroměříž,32115,Coop družstvo HB
17.81116952702234,49.413686339052177,prodejna č. 760,180,Rajnochovice,32115,Coop družstvo HB
17.063402548643243,49.37023622830786,prodejna č. 761,12,Brodek u Prostějova,32115,Coop družstvo HB
17.261162172243608,49.224339293726892,prodejna č. 762,105,Troubky-Zdislavice,32115,Coop družstvo HB
17.605590805507031,49.346472846894208,prodejna č. 763,160,Holešov,32115,Coop družstvo HB
17.589214412491753,49.378449099649636,prodejna č. 759,Zámčisko 354,Prusinovice,32115,Coop družstvo HB
17.987678151097381,49.333079636142742,prodejna č. 782,Rokytnice 413,Vsetín,32115,Coop družstvo HB
17.481760007519021,49.49157159933845,prodejna č. 784,Na Návsi 10,Prosenice,32115,Coop družstvo HB
15.754433706775817,49.66016539858861,prodejna č.181,138,Oudoleň,32115,Coop družstvo HB
15.531401818299793,49.685248074540098,prodejna č.187,84,Skuhrov,32115,Coop družstvo HB
15.668967778999221,49.714565394009661,prodejna č.524,Na Chmelnici 1664,Chotěboř,32115,Coop družstvo HB
15.660926871722111,49.540996246219144,prodejna č.191,158,Šlapanov,32115,Coop družstvo HB
15.813710996131594,49.69719732809714,prodejna č. 281,nám. 9. května 400,Ždírec nad Doubravou,32115,Coop družstvo HB
15.404181064762222,49.668197453255701,prodejna č.401,náměstí Trčků z Lípy 515,Světlá nad Sázavou,32115,Coop družstvo HB
15.689749018675954,49.642806346362939,prodejna č.211,131,Česká Bělá,32115,Coop družstvo HB
15.356188356876016,49.544483851193561,prodejna č.525,Kamarytova 1329,Humpolec,32115,Coop družstvo HB
15.543660502964533,49.58706670835825,prodejna č.113,48,Havlíčkův Brod,32115,Coop družstvo HB
15.792909440497354,49.717517569591664,prodejna č.159,107,Ždírec nad Doubravou,32115,Coop družstvo HB
15.768747954475716,49.698740210234646,prodejna č.189,98,Sobíňov,32115,Coop družstvo HB
15.457070297131379,49.563048417804772,prodejna č.197,5,Věž,32115,Coop družstvo HB
15.59147042317756,49.607500602165445,prodejna č.163,Žižkov II 1314,Havlíčkův Brod,32115,Coop družstvo HB
15.253745103865855,49.670753470434335,prodejna č.169,147,Kožlí,32115,Coop družstvo HB
15.428785760653096,49.522367716777147,prodejna č.220,97,Herálec,32115,Coop družstvo HB
15.850205306872386,49.688631791133432,prodejna č.225,Mikuláše Střely 351,Krucemburk,32115,Coop družstvo HB
15.585237521513731,49.715331917438334,prodejna č.036,52,Jilem,32115,Coop družstvo HB
15.49407163276679,49.706215271650663,prodejna č.193,76,Tis,32115,Coop družstvo HB
15.477418795536826,49.816242421068594,prodejna č.371,Nám. T. G. Masaryka 27,Golčův Jeníkov,32115,Coop družstvo HB
15.491499906243609,49.630003342724507,prodejna č.228,31,Okrouhlice,32115,Coop družstvo HB
15.683962872116052,49.710319975735331,distribuční centrum,Partyzánská 33,Chotěboř,32115,Coop družstvo HB
15.27831030913366,49.694446675852284,prodejna č.584,Husovo náměstí 829,Ledeč nad Sázavou,32115,Coop družstvo HB
15.741506118594756,49.803458161523857,prodejna č.216,54,Horní Bradlo,32115,Coop družstvo HB
15.691688569417162,49.601604251973782,prodejna č.190,23,Stříbrné Hory,32115,Coop družstvo HB
15.567321556382877,49.80063032384902,prodejna č.060,3,Kraborovice,32115,Coop družstvo HB
15.737690407449593,49.576480806859337,prodejna č.381,Bechyňovo náměstí 66,Přibyslav,32115,Coop družstvo HB
15.658883814856825,49.65702511547223,prodejna č.048,36,Kojetín,32115,Coop družstvo HB
15.193992100814365,49.711242942525232,prodejna č.164,88,Chřenovice,32115,Coop družstvo HB
15.721787741633975,49.589790401091101,prodejna č.167,Keřkov 87,Přibyslav,32115,Coop družstvo HB
15.49602431424584,49.661574845254876,prodejna č.176,63,Lučice,32115,Coop družstvo HB
15.648204845943299,49.755426012566815,prodejna č.271,63,Nová Ves u Chotěboře,32115,Coop družstvo HB
15.398413654510781,49.669307778622056,prodejna č.230,Na Bradle 994,Světlá nad Sázavou,32115,Coop družstvo HB
15.397531310905245,49.761528274586226,prodejna č.173,121,Leština u Světlé,32115,Coop družstvo HB
15.736350983251608,49.610206500191005,prodejna č.198,59,Žižkovo Pole,32115,Coop družstvo HB
